0.37622,0.2328,0.14342
0.16624,0.23537,-0.069133
0.17927,0.43564,-0.25637
-0.13903,-0.107,-0.032028
0.28891,0.19824,0.09067
-0.058627,0.18971,-0.24834
0.32895,0.41114,-0.082192
0.050835,0.28016,-0.22933
0.060016,0.17694,-0.11692
0.19707,0.27203,-0.074959
0.25228,0.38426,-0.13199
0.055716,0.19638,-0.14066
0.49202,0.47579,0.016229
0.13854,0.1419,-0.0033618
0.005611,0.049879,-0.044268
0.31726,0.25286,0.064402
0.13401,0.32791,-0.1939
0.3059,0.43952,-0.13362
0.036316,0.22201,-0.18569
0.10316,0.19497,-0.091804
0.13385,0.21975,-0.085894
0.25055,0.18229,0.068259
0.14507,0.072399,0.072669
0.072744,0.15739,-0.084648
0.082429,0.15567,-0.073238
0.29734,0.44081,-0.14347
0.20167,0.34391,-0.14223
0.3888,0.55171,-0.16291
0.19215,0.16709,0.025054
-0.13022,-0.080652,-0.049564
0.36662,0.24211,0.12451
0.1849,0.11679,0.068103
0.14101,0.14238,-0.0013626
0.12673,0.2651,-0.13837
0.12425,0.24069,-0.11644
0.3631,0.49372,-0.13063
0.20965,0.17883,0.030823
0.25558,0.37105,-0.11547
0.084514,0.20091,-0.1164
0.19069,0.30493,-0.11424
0.26994,0.29833,-0.028389
0.10849,0.21377,-0.10528
0.16538,0.10651,0.058874
0.30857,0.25948,0.049094
0.15583,0.27858,-0.12275
0.0045705,0.10781,-0.10324
0.25369,0.20911,0.044578
-0.082002,0.081772,-0.16377
0.21666,0.21251,0.0041571
0.39314,0.16821,0.22493
0.20439,0.33995,-0.13556
0.2648,0.22922,0.03558
-0.18989,-0.1587,-0.031194
0.288,0.2768,0.011201
0.17444,0.11041,0.064023
0.11025,0.16606,-0.055806
0.30015,0.32387,-0.02372
0.3112,0.52591,-0.21471
0.25292,0.38942,-0.1365
0.14122,0.042599,0.09862
0.23253,0.12268,0.10985
0.17097,0.075276,0.095693
0.064724,0.097222,-0.032498
0.30427,0.31685,-0.012584
0.25406,0.35802,-0.10396
0.17913,0.15655,0.022586
0.044394,-0.023819,0.068214
-0.0053122,0.014018,-0.019331
0.2373,0.21941,0.017892
0.25901,0.41106,-0.15204
-0.054419,0.094953,-0.14937
-0.044132,-0.031543,-0.012589
0.3004,0.16733,0.13308
0.091048,0.17833,-0.087281
0.27661,0.26635,0.010258
-0.00018018,0.139,-0.13918
0.15115,0.28815,-0.137
0.025705,-0.013768,0.039474
0.020175,0.094989,-0.074814
0.51333,0.40096,0.11237
0.16464,0.25506,-0.090425
0.32794,0.32852,-0.00057715
0.4028,0.69318,-0.29039
0.34528,0.32937,0.015916
0.18711,0.17689,0.010219
0.15805,0.2481,-0.090046
0.16846,0.18934,-0.020886
-0.036138,0.099413,-0.13555
0.04646,0.16923,-0.12277
0.47524,0.48477,-0.0095363
-0.0053135,0.15042,-0.15573
-0.014142,0.16599,-0.18013
0.26321,0.31214,-0.048929
0.53588,0.54445,-0.0085735
0.15301,0.22101,-0.067995
0.026787,-0.062319,0.089105
0.33582,0.32017,0.01565
0.1649,0.26281,-0.097907
0.22195,0.22067,0.0012765
0.21752,0.30861,-0.091092
