0.018732,-0.016239
-0.0043603,-0.0016426
0.0085067,0.014901
0.026843,0.019957
0.0080281,0.026564
-0.012904,0.0045978
-0.0046015,-0.0028304
-0.013402,0.024954
0.020849,-0.0052203
0.027671,0.025031
0.024457,0.017986
0.011411,0.0066862
-0.012649,0.01407
0.0043403,0.01121
0.0012233,0.0025459
0.013916,0.001873
0.0089405,0.009971
-0.0047296,-0.0083393
0.0028575,0.023062
-0.0018601,0.024572
0.013985,-0.0077602
-0.016566,0.0058904
0.004586,-0.010938
0.0052686,-0.0062177
-0.018513,0.018855
0.0014866,0.014817
-0.011601,0.0041564
-0.0058958,0.0073306
0.024774,0.014359
-0.01371,0.001667
0.0093642,0.025869
-0.0072506,0.0024633
0.016774,0.0010828
0.001941,0.015968
0.016149,0.012858
-0.0037401,0.019859
0.0041854,0.0081966
-0.00087019,0.015631
0.0061216,0.010776
0.018075,0.018052
-0.015088,0.0083757
-0.012736,-0.0046501
-0.00029236,0.026189
0.033439,0.025345
0.0063017,-0.00029873
-0.0036061,0.0022571
-0.0074887,0.015077
0.0067564,-0.0022621
0.0091992,0.013488
0.0012786,0.00020267
0.0010944,-0.0039967
0.015866,0.011927
0.0052342,0.008172
-0.011619,0.038277
0.01097,0.0056852
-0.019795,0.021711
0.010593,0.0061276
-0.0090028,0.022997
0.010851,0.015937
0.00148,-0.011146
0.0098676,-0.010408
-0.00036382,0.0014928
-0.0092826,0.00018424
0.0078915,0.0053
-0.020066,0.020393
0.0064677,0.014644
-0.011972,-0.0041802
-0.010009,0.01246
-0.0078077,0.0071612
-0.0052404,-0.014887
0.0048937,0.039457
-0.00081754,0.011513
0.013278,-0.0035677
-0.0072651,0.0047364
-0.0044718,0.010253
-0.0027045,-0.00083232
-0.0068793,0.012622
0.0058973,0.003152
0.028148,0.0045841
0.0089709,0.012921
-0.019384,0.024094
-0.00080097,0.017623
-0.0087533,0.00044807
-0.0047495,0.0079641
-0.0036053,0.019845
0.00051705,0.014238
-0.0044324,0.025809
-0.01187,0.018511
0.0064219,0.0071544
0.017802,0.013964
-2.8641e-05,-0.0083741
-0.0042458,0.0015087
-0.011907,0.0030622
0.017764,0.0061303
0.0162,0.011547
-0.0016216,0.020341
-0.011648,0.0035777
0.00048147,0.007776
0.0034387,0.0044629
-0.0079781,0.0069718
