0.26922,0.66866,-0.39944
0.25451,0.72575,-0.47124
0.37544,0.77019,-0.39475
0.27894,0.6594,-0.38046
0.23201,0.60327,-0.37126
0.2678,0.72741,-0.4596
0.23317,0.75031,-0.51714
0.24416,0.71017,-0.46601
0.2824,0.61346,-0.33106
0.29051,0.70406,-0.41355
0.32779,0.73593,-0.40814
0.27459,0.67629,-0.40169
0.26836,0.67415,-0.40579
0.32762,0.75805,-0.43044
0.24235,0.65356,-0.41121
0.37252,0.89389,-0.52137
0.27997,0.67452,-0.39455
0.27805,0.65911,-0.38106
0.29243,0.69956,-0.40713
0.28379,0.74685,-0.46306
0.26334,0.63427,-0.37092
0.29544,0.70945,-0.41401
0.33058,0.71893,-0.38835
0.2443,0.65896,-0.41466
0.2298,0.63743,-0.40763
0.29686,0.78109,-0.48423
0.2997,0.75013,-0.45043
0.27667,0.76191,-0.48524
0.33964,0.84356,-0.50392
0.34296,0.82674,-0.48378
0.22279,0.72113,-0.49834
0.31031,0.75556,-0.44525
0.25749,0.68957,-0.43208
0.31102,0.69563,-0.38461
0.23192,0.69915,-0.46724
0.284,0.706,-0.422
0.31062,0.69276,-0.38213
0.2609,0.71966,-0.45876
0.26652,0.69569,-0.42917
0.25902,0.70727,-0.44826
0.29441,0.74308,-0.44866
0.30819,0.72518,-0.41699
0.24206,0.66994,-0.42788
0.23965,0.70338,-0.46373
0.27797,0.72021,-0.44224
0.29541,0.75541,-0.46
0.26546,0.69879,-0.43334
0.28727,0.68733,-0.40006
0.34755,0.84835,-0.5008
0.28905,0.74163,-0.45258
0.23471,0.63108,-0.39636
0.33239,0.76317,-0.43078
0.29727,0.75307,-0.4558
0.26863,0.72454,-0.4559
0.22925,0.66829,-0.43903
0.23666,0.71114,-0.47448
0.35694,0.79187,-0.43493
0.32918,0.75213,-0.42295
0.30625,0.68803,-0.38178
0.30892,0.75049,-0.44157
0.27906,0.68772,-0.40866
0.2794,0.73397,-0.45458
0.31979,0.68866,-0.36887
0.31815,0.76567,-0.44752
0.32937,0.75459,-0.42522
0.31418,0.6573,-0.34312
0.31108,0.77364,-0.46255
0.27265,0.74696,-0.4743
0.29664,0.65136,-0.35473
0.23289,0.61815,-0.38526
0.24146,0.7579,-0.51644
0.26376,0.72716,-0.4634
0.28283,0.74478,-0.46195
0.22736,0.68757,-0.46021
0.27114,0.6857,-0.41456
0.2843,0.73616,-0.45186
0.24152,0.68959,-0.44807
0.24322,0.67615,-0.43293
0.28223,0.65254,-0.37031
0.26028,0.74827,-0.48799
0.19821,0.59261,-0.3944
0.24165,0.64582,-0.40417
0.27014,0.681,-0.41085
0.30577,0.67705,-0.37127
0.17249,0.55908,-0.3866
0.26092,0.75692,-0.49601
0.37457,0.80612,-0.43155
0.27697,0.67122,-0.39426
0.29755,0.75135,-0.4538
0.26872,0.68758,-0.41885
0.30637,0.74136,-0.43499
0.27259,0.78683,-0.51425
0.27572,0.72918,-0.45346
0.29137,0.72298,-0.43161
0.26859,0.67883,-0.41024
0.40632,0.79323,-0.3869
0.30519,0.75641,-0.45121
0.25862,0.65377,-0.39515
0.2821,0.73585,-0.45375
0.25065,0.71698,-0.46633
