-0.084895,0.12433
0.16339,0.10253
-0.032266,0.11375
0.040812,0.015428
0.09475,0.29612
-0.059152,0.20675
-0.066579,0.18388
0.078455,0.074536
0.052429,0.12205
0.045974,-0.040319
0.035748,0.038981
0.012125,0.17091
0.066688,0.18104
0.06848,0.13676
-0.096101,0.099347
0.046509,0.21024
0.13346,0.31564
0.049161,0.063801
0.031767,0.076794
0.10185,0.25171
0.10078,0.15654
0.16852,0.030292
-0.019774,0.13124
0.17851,0.23899
-0.010635,0.20216
0.024429,0.39489
0.20777,0.136
0.06814,0.066174
0.16455,0.31249
0.065119,0.1156
-0.083651,0.016393
-0.072443,0.13776
-0.027676,0.11117
0.14662,0.25018
0.22807,0.24573
-0.081009,0.15764
0.058292,0.070493
0.031437,0.1996
-0.057708,-0.0048527
0.012455,0.0029096
0.030164,0.12251
-0.093675,0.15869
0.066613,0.094561
-0.020146,0.014087
0.040798,0.10764
0.35901,0.47086
0.14463,-0.051623
0.083674,0.0063723
0.22474,0.067037
0.046877,0.25765
0.12856,0.14043
0.18082,0.18616
-0.0077164,0.27518
0.30647,0.22033
-0.050674,0.14045
0.059159,0.23049
0.23444,0.090182
0.4112,0.23206
0.022606,0.2108
-0.0061974,0.39652
0.062857,0.076476
-0.091486,0.19576
0.11584,0.22826
0.21987,0.20304
-0.0042364,0.22723
0.026462,0.015222
0.033358,-0.012168
0.15211,0.080258
0.20768,0.1708
-0.058732,0.15095
0.056341,0.086648
0.11685,0.071584
0.074681,0.17429
0.1279,0.14165
0.26694,0.15046
-0.032342,0.16476
0.014633,0.31446
-0.0081358,0.19199
0.21381,0.067074
0.063272,0.011233
0.0079137,0.1839
-0.033282,0.0064658
0.23073,0.016259
0.086514,0.038084
-0.032341,0.05539
0.0004691,0.12396
0.10156,0.2763
-0.030733,-0.045416
0.1301,0.095003
0.4609,0.12991
-0.028722,0.19615
0.19089,0.058732
-0.0091775,0.47011
0.22518,0.23533
0.049843,0.048176
0.057272,0.15691
-0.026659,0.12809
0.091165,0.044532
0.19913,0.083951
0.082937,0.18757
