1.762,1.6212,0.14073
1.5085,1.4278,0.08071
1.0113,1.2485,-0.23712
1.3767,1.4866,-0.10994
2.5678,2.4068,0.16093
1.6774,1.271,0.4064
1.5454,1.6815,-0.13608
1.2145,1.3827,-0.16822
2.4035,1.8623,0.54118
0.80197,1.0106,-0.2086
2.4226,2.0698,0.35281
1.6695,1.5117,0.15781
1.3134,1.2046,0.10881
1.5511,1.5065,0.044675
1.1847,1.0015,0.18318
1.3391,1.2291,0.10998
2.2953,1.7019,0.59341
2.4065,2.2058,0.20071
1.4289,1.4047,0.024163
1.8399,1.3594,0.48046
1.4745,1.5228,-0.048311
2.1458,1.884,0.26185
1.4929,1.3308,0.16213
1.3567,1.277,0.079747
1.9904,1.8696,0.12087
1.388,1.5587,-0.17069
1.3915,1.2747,0.11686
1.9859,1.5051,0.48083
1.3734,1.6264,-0.25302
1.1651,1.5312,-0.36616
1.6597,2.0389,-0.3792
1.3152,1.2873,0.027846
1.2192,1.4231,-0.2039
1.8624,1.7064,0.15598
1.7864,1.598,0.18836
1.7874,1.67,0.11735
1.3211,1.4703,-0.14921
1.4718,1.4757,-0.0038973
1.2849,1.5033,-0.21846
2.0711,2.0718,-0.00068326
2,1.1598,0.84018
2.3549,1.7346,0.62033
0.86068,1.3269,-0.46618
1.6089,1.5696,0.039349
2.0338,1.6198,0.41399
1.8468,1.8005,0.046233
1.5979,1.6041,-0.0062067
1.0051,0.8939,0.11124
1.0223,0.98752,0.034799
2.1836,1.8079,0.37576
1.5058,1.1214,0.38444
1.9511,2.0319,-0.080774
1.4216,1.4981,-0.07651
1.8629,1.4841,0.37886
1.4147,1.3134,0.10128
1.0956,1.2942,-0.19859
1.1623,1.6463,-0.48397
2.0667,1.8972,0.16946
1.2872,1.2183,0.06889
1.7267,1.9659,-0.23922
1.4818,1.8713,-0.38952
1.8446,1.4557,0.38888
1.9479,1.7059,0.24199
2.2973,1.7935,0.50378
1.9613,1.445,0.51639
2.4583,1.7949,0.66341
1.481,1.5959,-0.11489
1.7209,1.6266,0.094254
1.6568,1.5616,0.095203
1.7871,1.3222,0.46487
1.2983,1.5568,-0.25847
1.406,1.543,-0.13696
2.5046,1.9372,0.56739
1.3166,1.4089,-0.092326
1.905,1.8316,0.073471
1.8171,1.4698,0.34737
1.6426,1.4674,0.17522
2.2014,2.0361,0.16525
1.276,1.2036,0.072366
1.7946,1.5717,0.22291
1.4267,1.0763,0.35039
1.2608,1.566,-0.30521
2.4111,1.7492,0.6619
1.8477,1.6475,0.20018
1.3634,1.5872,-0.22385
1.2267,1.1135,0.11316
1.0738,1.7315,-0.65767
1.2466,1.4855,-0.23885
1.3424,1.4459,-0.10343
2.3849,2.2649,0.12
2.0524,1.6945,0.35791
1.8475,1.0949,0.75263
1.1997,1.1173,0.082409
1.5568,1.7188,-0.16208
1.2715,1.3063,-0.034741
2.42,1.6369,0.78311
1.3492,1.4911,-0.14187
2.0161,1.5255,0.49062
1.5126,1.4458,0.066775
1.0755,1.6216,-0.5461
