0.020375,0.06112,0.063007,0.024342,0.15274,0.1627,0.12703,0.1589,0.14445
-0.010032,0.062433,0.024598,0.1038,0.0541,0.106,0.12492,0.15186,0.17352
0.0095646,0.088875,0.10542,0.015662,0.094721,0.092334,0.12401,0.16787,0.20915
-0.039882,-0.038681,0.039178,0.12303,0.15396,0.11721,0.14252,0.19426,0.21519
-0.013235,0.041576,0.012683,0.063087,0.068712,0.11764,0.15041,0.17657,0.17292
0.029976,0.043417,0.078773,0.11864,0.08786,0.076689,0.16409,0.11205,0.13829
0.067389,-0.019063,0.065225,0.060528,0.11801,0.087668,0.11557,0.12553,0.13365
0.040802,0.043978,0.043006,0.10489,0.054757,0.11431,0.12745,0.18339,0.16442
0.069715,0.047477,0.06863,0.035566,0.070067,0.1165,0.13441,0.19432,0.15543
0.029451,0.034057,0.026638,0.023127,0.077409,0.1131,0.12387,0.13388,0.14136
0.03705,0.043235,0.066491,0.050322,0.050699,0.044067,0.095657,0.15106,0.11268
0.012038,-0.0003872,0.085484,0.10869,0.046896,0.12298,0.15797,0.16444,0.17181
-0.013953,0.0011029,0.032538,0.09228,0.070132,0.21916,0.13158,0.18363,0.14455
-0.010433,0.11649,0.10145,0.041823,0.045279,0.088969,0.13028,0.1798,0.14657
0.034683,-0.022506,0.035578,0.070513,0.11333,0.16767,0.15916,0.15916,0.13043
0.073597,0.03525,0.076544,0.12926,0.09047,0.095436,0.12251,0.12485,0.14818
-0.013583,0.049482,0.035831,0.056132,0.12637,0.10124,0.16342,0.15163,0.11197
0.0080658,0.057505,0.030683,0.048933,0.077659,0.032916,0.088143,0.14358,0.14896
0.010982,0.0018262,0.043895,0.064602,0.1023,0.1331,0.1101,0.20674,0.13553
-0.008572,0.043924,0.031799,0.071528,0.096336,0.095509,0.14377,0.17679,0.1471
-0.00066573,0.012148,0.028716,0.047334,0.086051,0.056902,0.13569,0.079675,0.12677
-0.058349,-0.038987,0.080424,0.064884,0.066977,0.11556,0.1137,0.093676,0.14956
0.0041441,0.079671,0.13073,0.10758,0.16087,0.1222,0.19583,0.17992,0.15432
0.010431,0.064816,0.12006,0.018716,0.10335,0.071511,0.075609,0.063232,0.14679
0.0054007,0.010384,0.078403,0.091713,0.071877,0.072855,0.10956,0.10666,0.096894
0.015544,0.046938,0.057723,0.046821,0.15052,0.14801,0.20488,0.1542,0.15793
-0.018506,0.087755,0.082739,0.07605,0.071798,0.1089,0.1048,0.12207,0.1477
0.077571,-0.042338,0.090483,0.088442,0.084749,0.076129,0.18591,0.12782,0.12147
0.030209,0.049863,0.060508,0.04288,0.048694,0.14298,0.16498,0.19257,0.14358
0.0422,0.08053,0.054611,0.074042,0.080703,0.16138,0.13317,0.10406,0.20799
-0.02673,-0.0064689,0.08991,0.034651,0.10413,0.11134,0.159,0.16319,0.18522
-0.023176,0.013458,0.066136,0.037314,0.16878,0.097213,0.06484,0.14053,0.15288
0.026845,0.055485,0.0095891,0.04069,0.1232,0.068216,0.16857,0.11567,0.1954
-0.0049938,0.07918,-0.015615,0.052213,0.070364,0.12207,0.16078,0.189,0.19802
-0.010065,0.061664,0.035767,0.029202,0.12251,0.14343,0.14451,0.19074,0.1841
0.029651,0.041221,0.10795,0.072736,0.026719,0.11941,0.12324,0.14488,0.18395
0.040177,0.010095,0.09465,0.029625,0.095803,0.12646,0.15235,0.21491,0.14567
0.022878,0.018236,0.043815,0.10421,0.10126,0.13804,0.11683,0.1601,0.15464
0.035721,0.041647,0.053219,0.1262,0.068618,0.11494,0.12025,0.16467,0.1486
0.096955,-0.0011837,0.089826,0.081372,0.091242,0.13959,0.090335,0.1757,0.15331
0.011033,0.018048,0.01682,0.10911,0.064047,0.13866,0.17988,0.13746,0.17898
0.027252,0.012377,0.048155,0.070418,0.094144,0.13063,0.17486,0.12038,0.13794
-0.007285,0.016777,0.01354,0.084743,0.059979,0.10731,0.17551,0.12315,0.17158
-0.038809,0.024861,0.10574,0.11356,0.068209,0.14135,0.12633,0.17123,0.184
0.031015,0.034664,0.057528,0.1349,0.10825,0.11869,0.20517,0.21283,0.22771
0.031885,0.037743,0.05313,0.13662,0.12908,0.10932,0.19039,0.12439,0.15789
-0.029411,0.042696,0.045001,0.096455,0.1411,0.13385,0.10313,0.2112,0.13103
0.024068,0.0013421,0.052901,0.054796,0.092437,0.15012,0.15438,0.18252,0.10159
0.034971,0.098448,0.06001,0.065559,0.15142,0.089505,0.18188,0.137,0.18594
0.019041,0.051217,0.030152,0.1078,0.13912,0.15101,0.16394,0.13664,0.11373
0.053876,0.037462,0.0072854,0.051071,0.046787,0.13016,0.13827,0.14832,0.23471
0.025181,0.040828,0.016673,0.047355,0.081059,0.12343,0.1914,0.13367,0.18527
0.047252,0.037063,0.09287,0.13617,0.084332,0.14348,0.14999,0.15795,0.13488
-0.050931,0.039878,0.049747,-0.0071833,0.13773,0.14374,0.12881,0.097198,0.19324
0.021175,0.039221,0.053071,0.083833,0.1121,0.085979,0.16475,0.16327,0.10755
0.0092276,0.0064122,0.052003,0.092437,0.11355,0.13358,0.11711,0.16814,0.15495
