0.2547,0.18667,0.13608
0.20715,-0.0026916,-0.077702
0.033826,0.081254,0.17261
0.18545,0.051055,0.12838
0.048124,0.061054,0.2399
0.19469,0.21325,0.31231
0.065869,0.091038,0.064463
0.027628,0.10315,0.29674
0.019379,0.095448,0.19512
0.13959,0.086721,0.10733
0.11934,0.063131,0.10873
0.25811,0.097458,0.20138
0.42221,0.10595,0.32719
0.14115,0.041858,0.078252
0.078304,0.043097,0.10449
0.11074,-0.029048,0.31452
0.1801,0.15871,0.20391
0.073927,0.065616,0.23492
0.094678,0.0049872,0.21589
0.39153,0.071433,0.41777
0.088787,0.10886,0.13855
0.010982,0.19539,0.20035
0.10499,0.023867,0.085868
0.041382,-0.059297,-0.036301
0.09915,0.092751,0.10635
0.18889,0.14625,0.24896
0.19906,-0.042062,0.069899
0.12646,0.11593,0.083423
0.32226,0.0085831,0.28671
0.10595,0.11596,0.24687
0.10099,0.10264,0.18185
-0.0056444,0.063024,0.034777
0.092287,0.091779,0.43053
0.41439,0.03776,0.25348
0.03145,0.056744,0.10142
0.049337,0.14745,0.070576
0.129,0.13527,0.10143
0.11693,0.11393,0.27624
0.093883,0.080798,0.17558
0.11628,0.041876,0.25484
0.096621,0.25826,-0.00090778
0.15845,0.069821,0.25917
0.13133,-0.062567,0.19389
0.22634,0.097987,0.11971
0.17033,-0.031215,0.26234
0.18836,0.041136,0.091903
0.30419,0.068208,0.058987
0.11553,0.059085,0.16573
0.21167,0.26792,0.11387
0.055591,0.19038,0.35263
0.17768,0.065611,0.13172
0.2123,0.1462,0.052693
0.11637,0.14014,0.29351
0.088038,0.0077895,0.10564
0.22248,0.17003,0.32745
0.1406,0.2881,0.17639
0.1059,0.13074,0.23314
0.10305,0.064959,-0.041911
0.15321,0.03182,0.13552
0.28644,0.13004,0.1526
-0.025085,-0.080754,-0.029316
0.21284,0.0082711,0.31769
0.13148,0.12661,0.27327
-0.052074,-0.0037562,0.12695
0.013556,0.028081,0.12574
0.065936,0.076863,0.051192
0.29505,0.072789,0.18356
0.16843,0.18498,0.19485
0.14918,0.11007,0.1322
0.21526,0.17531,0.3104
0.25189,0.091259,0.076227
-0.016734,0.052037,0.067816
0.10684,0.052227,0.13233
0.20763,0.08084,0.20474
0.22083,0.18117,0.28289
0.36931,0.089665,0.14196
0.2575,0.29011,0.2565
0.19065,0.10192,0.085169
-0.00045544,0.1394,0.10246
0.22173,0.21782,0.22104
0.1615,0.11502,0.015609
0.020126,0.17865,0.22957
-0.0071019,0.085517,0.11263
0.053905,-0.066657,0.15078
0.24343,0.04865,0.26641
0.18409,0.1148,0.13688
0.078865,0.15214,0.24503
0.15086,0.33147,0.21199
0.10211,0.12536,0.18814
-0.048385,0.034495,0.13358
0.25688,0.14645,0.13833
0.08252,0.15854,0.10998
0.20144,0.13811,0.10562
0.18301,0.031748,0.14251
0.23038,0.15948,0.17382
0.09377,0.017462,0.16356
0.17688,0.14462,0.33114
0.24483,0.016871,0.21957
0.23938,0.1702,0.45734
0.26845,0.096584,0.2831
