0.060628,0.047579,0.072131,0.084594,0.068464,0.072319,0.068173,0.077904,0.077906
0.056321,0.050636,0.053216,0.074789,0.065621,0.057928,0.070738,0.088221,0.073126
0.045765,0.058546,0.053043,0.086444,0.056551,0.070998,0.071015,0.048592,0.071763
0.048867,0.046437,0.045975,0.071905,0.051729,0.053332,0.065351,0.067447,0.061102
0.04908,0.061026,0.064563,0.070016,0.076212,0.049018,0.084033,0.069611,0.062881
0.066253,0.051928,0.074964,0.077987,0.077134,0.074452,0.072904,0.072223,0.096766
0.038594,0.044009,0.06034,0.059299,0.049917,0.056898,0.069362,0.067113,0.068564
0.04718,0.05475,0.067716,0.070519,0.057424,0.075506,0.067545,0.069742,0.074609
0.059774,0.061487,0.064636,0.073329,0.070397,0.067643,0.075043,0.070812,0.092377
0.03868,0.060612,0.05926,0.064283,0.049821,0.059403,0.054395,0.069173,0.060124
0.051855,0.053731,0.066889,0.070583,0.080137,0.077028,0.067837,0.078592,0.069375
0.064722,0.053645,0.059308,0.08128,0.063095,0.072553,0.068825,0.077186,0.08583
0.058584,0.047706,0.069693,0.069809,0.062346,0.056348,0.066433,0.073051,0.086482
0.052127,0.04186,0.066794,0.063649,0.052873,0.069571,0.064421,0.062479,0.071592
0.068734,0.05741,0.066201,0.082773,0.062644,0.076077,0.081817,0.081094,0.070733
0.042322,0.036559,0.055639,0.07021,0.063997,0.067791,0.072692,0.073843,0.063129
0.048677,0.056452,0.071503,0.065133,0.066332,0.062998,0.063431,0.072516,0.074215
0.07173,0.057153,0.079488,0.075905,0.053959,0.068565,0.072985,0.079401,0.075123
0.052234,0.056261,0.073479,0.072843,0.0648,0.076531,0.064586,0.069447,0.092505
0.039489,0.053849,0.068807,0.083937,0.072705,0.070573,0.066235,0.057976,0.067451
0.045025,0.048794,0.060153,0.077541,0.071152,0.065135,0.06717,0.074562,0.070671
0.068663,0.062741,0.079677,0.082343,0.08156,0.076486,0.078323,0.081385,0.087093
0.049548,0.050299,0.065202,0.063794,0.048327,0.065272,0.055849,0.060908,0.057364
0.059317,0.055604,0.073148,0.068229,0.079576,0.083729,0.075285,0.075858,0.069818
0.057978,0.046217,0.064932,0.071943,0.067574,0.061693,0.069984,0.078965,0.087889
0.052633,0.060691,0.065862,0.06292,0.07363,0.066933,0.067268,0.06405,0.068934
0.04687,0.041159,0.061116,0.056213,0.067058,0.07019,0.0623,0.049011,0.076861
0.051392,0.059861,0.073793,0.071918,0.075503,0.05737,0.05179,0.072798,0.06136
0.038782,0.051482,0.062775,0.057339,0.060623,0.041256,0.056438,0.066215,0.082526
0.037936,0.063292,0.057609,0.065654,0.055994,0.058113,0.053042,0.053116,0.069056
0.0551,0.050785,0.070422,0.073027,0.061947,0.063247,0.070287,0.059496,0.077174
0.063485,0.056809,0.065961,0.090162,0.068675,0.066114,0.070645,0.068002,0.076414
0.053707,0.051871,0.069503,0.059026,0.054017,0.080356,0.051542,0.090037,0.083856
0.048966,0.045859,0.067512,0.063907,0.069311,0.073179,0.066311,0.062935,0.063594
0.05939,0.050692,0.065517,0.080484,0.073143,0.068839,0.074499,0.076866,0.073708
0.068672,0.053187,0.064273,0.069684,0.073362,0.060039,0.062838,0.079272,0.067139
0.05882,0.055965,0.058231,0.071955,0.067964,0.064962,0.063198,0.08355,0.077227
0.05156,0.04766,0.069392,0.069812,0.057778,0.055845,0.064506,0.058071,0.073146
0.051059,0.042319,0.066195,0.068435,0.067469,0.080102,0.061482,0.073701,0.073781
0.06724,0.053909,0.070424,0.073226,0.091167,0.074654,0.066551,0.079793,0.079802
0.043108,0.044524,0.055098,0.074374,0.057721,0.060217,0.054869,0.06416,0.053685
0.039008,0.046209,0.065263,0.061363,0.050481,0.042663,0.057767,0.05291,0.066178
0.061993,0.05179,0.065192,0.074337,0.069048,0.08057,0.073052,0.076998,0.065825
0.040334,0.042331,0.068382,0.065011,0.06156,0.057828,0.053788,0.061507,0.075225
0.051608,0.0506,0.075371,0.079096,0.068667,0.074485,0.071822,0.070984,0.071789
0.051598,0.048751,0.055144,0.071737,0.057837,0.07479,0.07034,0.074283,0.053608
0.063587,0.05096,0.068697,0.087131,0.082977,0.067421,0.085478,0.082275,0.086742
0.052961,0.055745,0.075249,0.077001,0.064586,0.06607,0.070297,0.084022,0.071082
0.055555,0.057192,0.069205,0.068632,0.052653,0.071819,0.086725,0.084323,0.072097
0.046138,0.053903,0.066347,0.068451,0.061409,0.061589,0.063599,0.07982,0.083076
0.057992,0.058504,0.061584,0.078262,0.068971,0.066278,0.070718,0.078068,0.078242
0.066839,0.052681,0.067733,0.072749,0.067811,0.072261,0.070355,0.084816,0.1
0.039182,0.045761,0.051528,0.057269,0.057322,0.059598,0.055077,0.070395,0.081033
0.046358,0.04802,0.068058,0.06729,0.05577,0.075524,0.05298,0.078226,0.069336
0.061828,0.054175,0.061185,0.08519,0.072529,0.067273,0.077902,0.068899,0.068708
0.05647,0.045407,0.060971,0.070601,0.06531,0.068602,0.071731,0.079041,0.085505
0.064183,0.055965,0.081655,0.092517,0.085953,0.07825,0.073355,0.074973,0.073197
0.058632,0.057055,0.069591,0.081769,0.075426,0.06744,0.0751,0.081777,0.087142
0.042989,0.048578,0.067048,0.076736,0.056745,0.055108,0.065015,0.071537,0.053463
0.043433,0.048732,0.054088,0.080687,0.052392,0.067183,0.056415,0.059745,0.065136
0.069239,0.04937,0.074552,0.067664,0.068055,0.071376,0.071146,0.074074,0.084856
0.063815,0.049633,0.069677,0.082142,0.074092,0.060947,0.069857,0.072229,0.091309
0.057307,0.045947,0.063699,0.04701,0.061944,0.060935,0.067683,0.083333,0.076909
0.050109,0.050915,0.064617,0.065,0.069316,0.058332,0.071907,0.071712,0.058039
0.05181,0.059544,0.062449,0.074606,0.064127,0.061652,0.065916,0.07236,0.070551
0.047687,0.044647,0.059829,0.074083,0.066315,0.046506,0.067431,0.068881,0.078036
0.051528,0.042717,0.051802,0.069654,0.06912,0.06034,0.080506,0.081885,0.079081
0.044238,0.067816,0.072767,0.089478,0.067193,0.073939,0.063431,0.085396,0.072702
0.059008,0.056795,0.080299,0.084413,0.082059,0.072035,0.059609,0.081489,0.071615
0.051696,0.056085,0.071506,0.069828,0.078013,0.052502,0.070629,0.074665,0.065926
0.060094,0.063417,0.076353,0.093175,0.069184,0.067648,0.063875,0.066872,0.065465
0.045623,0.060152,0.075034,0.088305,0.068016,0.084031,0.087065,0.076956,0.083068
0.058124,0.051481,0.061763,0.076072,0.06465,0.069905,0.081035,0.053418,0.062749
0.062989,0.053513,0.058561,0.078081,0.062811,0.062824,0.067976,0.07105,0.074512
0.039497,0.064262,0.070954,0.054408,0.060197,0.070049,0.066573,0.069206,0.067729
0.060053,0.059522,0.064352,0.077201,0.075164,0.075708,0.065116,0.07513,0.067611
0.070605,0.047632,0.081586,0.07643,0.077055,0.067193,0.069195,0.077949,0.093747
0.050321,0.053413,0.083909,0.077267,0.074471,0.065327,0.06184,0.089696,0.083644
0.051355,0.059367,0.061505,0.072149,0.070973,0.078711,0.056125,0.075155,0.070839
0.077162,0.056805,0.071542,0.070417,0.077003,0.068891,0.063787,0.079355,0.074676
0.065865,0.061537,0.075708,0.079841,0.086706,0.076457,0.069735,0.08706,0.078596
0.073306,0.06184,0.081711,0.076044,0.075001,0.073416,0.07501,0.078924,0.084492
