0.0098882,0.016136,0.028114
0.010009,-0.0088773,0.032284
-0.014037,0.018961,0.033431
0.0074183,0.0026561,0.040539
0.0077115,0.011761,0.022382
0.0015569,-0.011294,0.015006
0.0033545,0.013624,0.020188
0.025208,0.00039597,0.01695
-0.00092395,0.0062886,-0.00085949
0.0043893,-0.013811,0.023783
0.0028471,0.0051974,-0.0026231
-0.00089883,-0.01544,0.012845
0.012226,0.0039713,0.01038
0.0083534,0.014351,0.031694
-0.020202,0.019213,0.012923
0.024626,0.004712,-0.0075576
0.0055566,0.010779,0.010905
-0.018841,-0.0063363,0.0053272
-0.0066639,0.0023942,0.011808
-0.0050233,0.045684,0.020538
-2.3075e-05,0.0025053,0.024853
-0.0065089,0.0015118,0.032147
0.010009,0.017189,0.018311
-0.013113,0.0030635,0.017349
0.012193,0.0022523,0.015139
0.027991,0.014028,0.014829
-0.0014155,-0.0030666,0.023224
-0.010429,0.011526,0.0080049
0.0046588,0.01304,0.026985
0.020421,-0.0050542,0.028609
-0.0031979,0.023557,0.027897
0.0008434,-0.0016415,0.010991
0.00516,0.0057735,0.0074511
0.0071651,-0.0047502,0.0088363
0.0060319,0.009124,0.026768
0.0078112,0.0029676,0.020591
-0.011077,0.0076124,0.012252
0.0043714,0.00013455,0.0024803
0.0030876,0.0071934,0.013716
0.00031811,-0.0013102,0.013432
0.0082158,-0.0091564,0.021
0.0084361,-0.0003584,0.023276
0.0023208,0.014973,0.020525
-0.022348,0.0063495,0.0083863
-0.0074124,0.003028,0.012432
0.011468,0.0066849,0.017153
-0.0081074,0.00047862,0.01049
0.0095584,0.007195,0.051427
-0.0021028,-0.025014,0.008795
0.0076978,-0.011301,0.0086348
-0.0025506,0.0025363,0.015047
0.013247,0.016972,0.017779
0.0051107,0.0038634,0.02821
-0.0096005,-0.00064572,0.016623
0.0018504,-0.001431,0.014832
0.0096256,0.013946,0.0045351
-0.0094467,0.01222,0.014377
0.0082813,0.0010621,0.021506
0.0054124,-0.0078869,0.010512
-0.005525,-0.0066428,0.01971
-0.0094261,0.011295,0.013571
-0.023308,-0.0051271,0.018283
0.0067824,0.016876,0.010583
0.0045607,0.013836,0.032683
-0.0086807,0.0041676,0.020998
0.012453,-0.0070933,0.010325
-0.0042463,-4.2749e-05,0.026144
0.011809,0.0078931,0.0057556
-0.0018132,-0.0061378,0.025614
0.0061301,0.012514,0.0076313
0.011788,-0.0068696,0.030046
0.0070856,0.015452,0.016901
-0.0011488,0.011001,0.035492
0.010983,-0.00010043,0.0071615
0.0069545,-0.0060744,0.013576
-0.020118,0.0041728,0.018601
0.0066113,-0.0056407,0.020014
0.019235,-0.0074399,0.013977
0.0010236,-0.0024678,-0.0023483
-0.011285,0.0084707,0.02439
-0.0048552,0.024567,0.03072
-0.017584,0.013405,0.0075832
0.0028375,0.0043819,0.019148
0.010339,0.0022786,0.016639
-0.002329,0.0073492,0.020881
0.003351,-0.0084551,0.021998
-0.00099011,-0.017627,-0.0039779
-0.017421,0.0044197,0.008225
-0.018974,0.0066134,0.038824
-0.010804,0.0058893,0.028685
0.0066111,-0.007023,0.0031722
-0.014618,0.0075145,0.0060919
0.0019989,-0.0053272,0.005175
-0.0057484,-0.0079157,0.0028233
-0.0018656,-0.012814,0.0093131
0.010414,0.016876,0.0090067
0.0058588,0.0065923,0.002474
0.0059455,-0.0075203,0.020513
0.013736,-0.0062623,0.014235
-0.012705,-0.0090267,0.010711
