0.16056,0.066625,0.066531,0.13473,0.14657,0.12904,0.12197,0.16382,0.18437
0.15109,0.088496,0.12104,0.16644,0.15084,0.17894,0.20834,0.17469,0.15127
0.17613,0.063789,0.12382,0.12803,0.12473,0.16111,0.16989,0.17217,0.25774
0.22455,0.082366,0.12355,0.17212,0.1599,0.15896,0.19366,0.2098,0.20612
0.19477,0.085158,0.11155,0.17082,0.14209,0.1698,0.17869,0.2434,0.20032
0.1981,0.060478,0.11066,0.13185,0.16133,0.18132,0.15295,0.20695,0.22461
0.11792,0.066274,0.13028,0.094315,0.12997,0.13639,0.10519,0.14389,0.19665
0.16285,0.07178,0.12991,0.17096,0.17774,0.1711,0.15764,0.20809,0.25295
0.090627,0.074893,0.11157,0.12691,0.10036,0.16022,0.17267,0.15277,0.16516
0.15732,0.10317,0.11386,0.16796,0.12232,0.1398,0.16208,0.15856,0.13494
0.18665,0.038566,0.10629,0.11771,0.15023,0.11879,0.17042,0.14568,0.19761
0.19818,0.087955,0.11856,0.11168,0.14846,0.14753,0.16408,0.16102,0.21056
0.14985,0.10284,0.11376,0.11508,0.1469,0.14999,0.22496,0.21167,0.18047
0.11578,0.074376,0.048041,0.12544,0.12177,0.12088,0.1119,0.15375,0.16615
0.15983,0.054035,0.14245,0.15014,0.16059,0.16588,0.17816,0.2326,0.17865
0.18102,0.068519,0.099983,0.12486,0.13765,0.1626,0.19958,0.16572,0.1502
0.11868,0.064683,0.16533,0.13489,0.1599,0.13571,0.20616,0.14781,0.15543
0.18687,0.074012,0.081549,0.15467,0.16052,0.14344,0.18298,0.13172,0.1652
0.17375,0.086647,0.12245,0.13328,0.14172,0.15514,0.19276,0.15483,0.19648
0.17051,0.077271,0.11535,0.13238,0.14961,0.15675,0.12943,0.14214,0.1588
0.082526,0.054481,0.091444,0.13619,0.11531,0.215,0.11947,0.14101,0.1513
0.19279,0.082844,0.13242,0.16072,0.12027,0.13569,0.1772,0.17693,0.22565
0.16084,0.080001,0.11453,0.15911,0.18984,0.18783,0.19163,0.17513,0.17267
0.12599,0.064551,0.10871,0.1199,0.10711,0.17431,0.12448,0.17923,0.16503
0.14327,0.058596,0.065689,0.12851,0.15279,0.16073,0.14482,0.14677,0.21819
0.18608,0.067164,0.083896,0.095278,0.11275,0.14889,0.16507,0.13479,0.14307
0.18176,0.068413,0.087069,0.16072,0.11306,0.12776,0.14834,0.1493,0.19098
0.16132,0.098354,0.13969,0.16713,0.18742,0.14266,0.22505,0.17374,0.22758
0.1111,0.064136,0.12829,0.13446,0.12363,0.1254,0.16789,0.18599,0.20341
0.12376,0.069514,0.14145,0.1558,0.18545,0.1477,0.18947,0.20098,0.19562
0.15762,0.068054,0.14579,0.15242,0.1534,0.15759,0.1762,0.21753,0.16646
0.23624,0.088801,0.14928,0.16893,0.13931,0.16521,0.18367,0.23129,0.23162
0.13097,0.088547,0.089759,0.1355,0.092132,0.12839,0.16289,0.19156,0.19828
0.19553,0.080954,0.096483,0.13417,0.17618,0.13804,0.17411,0.16122,0.22077
0.17786,0.093687,0.11242,0.1535,0.14474,0.18759,0.16729,0.19482,0.2075
0.19143,0.072615,0.10445,0.17625,0.16242,0.14718,0.1942,0.23494,0.23361
0.1976,0.085538,0.1574,0.09405,0.16006,0.17615,0.1621,0.21139,0.15198
0.22708,0.070898,0.11653,0.1287,0.14133,0.16298,0.16931,0.19318,0.16364
