0.0053782,0.00058509
0.0010784,0.005457
0.0014219,-0.0011255
0.0083285,-0.0053147
0.0063657,0.0066152
0.00073785,0.006574
0.0036375,0.0019692
0.0046743,-0.0021265
0.0049743,-0.0029246
0.010129,-0.0025667
0.0041448,0.00098529
0.0061265,0.0079561
0.0060747,0.00399
-0.0052799,0.0013488
0.0028894,-0.0033275
0.0041727,0.00062862
0.0011105,0.0069271
0.0016888,-0.00083389
0.0085609,0.0019844
-0.00021568,-0.0015602
0.011929,0.0016149
0.0091708,0.0073254
-0.0027139,-0.001603
0.00017695,-0.0017726
0.0069136,0.0033099
0.00085755,-0.00071037
0.0002584,-0.0007612
0.002579,0.0033774
0.00010367,0.00017591
-0.0047957,-0.0028312
0.00047876,-0.00084871
-0.00047946,0.00041862
0.0049267,0.0047567
0.0019208,0.00073335
-0.0031505,-0.0028598
0.0023546,0.002991
-0.00099723,-0.002765
0.0018353,0.0035664
-0.0029553,0.0027221
0.0021169,-0.00050062
0.0067702,-0.0015684
0.0039984,-0.0022502
0.0070562,-0.0019733
0.0081221,0.0034231
0.0054148,0.0058851
0.006091,0.0033364
0.0028614,-0.0011136
0.0029609,0.0013837
0.0084438,-0.0027423
-0.00036867,0.0044488
0.0048572,-0.0071549
0.011601,0.0071102
-0.0016513,-0.0021993
0.00015987,-0.0019175
0.0039777,0.0022753
0.00076334,0.003815
0.0064433,-0.0031144
0.0023106,0.0059412
0.0019244,-0.0018429
0.0045508,-0.0012776
0.0034961,0.0027565
0.0076448,-0.00078578
0.0037869,-0.0053374
0.0028774,-0.0036372
0.0076966,0.0072909
0.003502,-0.0009674
0.0044527,-0.0011272
-0.0010978,0.0056096
0.0076757,0.008297
0.0018694,0.0038385
0.0076049,0.0035897
0.002904,0.0058239
0.0054429,0.0056391
0.0085829,-0.00024541
0.0087843,-0.0012573
0.0099388,0.0035218
0.0091214,0.002325
0.0028881,0.00075413
-0.00055336,0.0037802
0.0028385,0.00058812
0.0021639,-0.0014043
-0.0017173,0.0022489
0.0097615,-0.0041845
0.0034482,0.0014958
0.00068079,-2.5136e-05
0.0089876,0.0030878
-0.001698,0.0038053
0.0007557,0.0013528
0.005744,-2.8108e-05
0.00086498,-0.0043313
-0.0010248,0.00013484
0.0054521,-0.0010233
0.00072322,0.0016933
0.0065728,0.005851
0.0087222,-0.0043873
0.0031508,-0.0017149
0.0024102,0.0020222
0.0093684,-0.0011188
0.0062902,0.0014235
0.0069084,-0.00074957
