0.18224,0.19888
0.074051,0.014626
0.06919,0.20172
0.12595,0.10867
0.15046,0.032647
0.29544,0.23254
0.13898,0.16791
-0.070307,0.052061
0.37556,0.40211
0.12512,0.15953
0.28759,0.2715
0.031013,0.23919
0.060281,0.015013
0.30052,0.31156
0.22239,0.17008
0.35699,0.35128
0.20067,0.068676
-0.029036,0.104
0.04267,0.2672
-0.0067356,0.20936
0.30842,0.0055459
0.43902,0.092915
0.21889,0.055488
0.11517,0.056328
0.035052,-0.064695
0.344,0.046536
0.091034,0.20411
0.11686,0.31014
0.24645,0.28501
0.13468,0.20051
0.21505,0.20903
0.057273,0.11207
0.050143,0.060794
0.18471,0.30767
0.1134,0.117
0.10204,0.24178
0.22948,0.15507
0.10562,0.10903
0.043728,0.15348
0.22701,0.010794
0.045971,0.089515
0.34755,0.018904
-0.0065534,0.16852
0.25698,0.12676
0.25639,0.052605
0.21862,0.15406
0.21497,0.024567
0.091942,0.14947
0.26381,0.098024
0.037991,0.028807
0.1952,0.099355
0.21706,0.26074
-0.015471,0.085959
0.24318,0.086416
0.12404,0.088564
0.21614,0.19566
0.1089,0.31555
0.29791,0.25066
0.043897,0.13763
0.20049,0.1263
0.091171,0.18198
0.1643,0.059525
0.19573,0.15972
0.066307,0.23936
0.35961,0.027998
0.14182,0.17341
0.25732,0.10815
0.12347,0.11946
0.11841,0.09909
0.04648,0.227
0.23268,0.29735
0.37323,0.24221
0.1139,0.10686
0.10451,0.043292
0.23018,0.18482
0.1696,0.11039
0.28892,0.02476
0.045518,-0.021618
0.131,0.079831
0.14871,0.1394
-0.0092613,0.096594
0.02578,0.15889
0.11846,0.36683
0.13439,0.056549
0.0040364,0.23841
0.17652,0.1545
0.06797,0.14805
0.30928,0.14375
0.035431,0.010383
-0.08929,-0.022944
0.022698,-0.0078132
-0.024907,0.11712
0.10765,0.24139
0.12474,0.16838
0.07635,0.20296
0.24027,0.12948
0.029054,0.13783
0.33553,0.022905
0.031768,0.070459
0.067693,-0.079083
