-0.00043361,0.011199
0.0029732,0.01514
0.0040047,0.012813
0.0028252,0.01528
-0.0044521,0.0058119
0.00091009,0.013424
0.00036372,0.016036
0.0003262,0.012044
0.00022464,0.011145
0.00024361,0.011277
0.0021981,0.015357
0.004076,0.014514
0.00031671,0.012293
-0.0063062,0.0079805
-0.0018517,0.0084398
0.0045209,0.016482
0.0047776,0.014487
0.00653,0.015514
0.0022416,0.014125
-0.0019355,0.0090326
-0.00074003,0.013388
-0.0040431,0.0042294
0.0030152,0.016946
-0.0020796,0.0077196
-0.0024735,0.011121
0.0028045,0.014491
0.00086694,0.012747
-0.00056594,0.011681
0.0015887,0.011102
0.0028238,0.017319
0.0029047,0.01464
-0.002995,0.0096329
-0.0025176,0.0083981
0.00054029,0.01428
0.00073172,0.01191
0.0024713,0.012002
0.00042813,0.010429
-0.00083569,0.010454
0.00062445,0.012605
0.00055657,0.012728
0.0031052,0.012276
0.001754,0.010145
-0.0027608,0.0093962
0.0022522,0.015376
0.003025,0.011587
-0.0018318,0.0083788
-0.0063497,0.0043215
0.0015913,0.015671
-0.00078629,0.0080149
9.9403e-05,0.010758
-0.0022391,0.0089377
-0.0026032,0.0084515
0.0015815,0.014031
0.00096931,0.014744
0.0020366,0.0093232
-0.0016913,0.011817
0.00068156,0.014117
-0.0037551,0.0096598
0.00080095,0.012133
0.00033693,0.011188
-0.00025176,0.010976
0.0044626,0.015822
0.00068531,0.011986
0.0055414,0.018034
0.0032072,0.010794
-0.0020881,0.0077454
0.0027947,0.011913
0.0038764,0.014382
-0.0011165,0.0094254
0.0011506,0.012225
0.0055609,0.017497
0.0025653,0.012205
-0.0026066,0.010584
0.0021418,0.015409
-6.5988e-05,0.010581
-0.0038693,0.0069275
-0.0017178,0.011086
-0.0018441,0.0084067
0.00057426,0.010901
0.0043282,0.015146
0.00062897,0.010884
-0.0048647,0.0069615
0.00031781,0.011628
0.0080936,0.018413
-0.0019944,0.0090054
0.009337,0.022035
-0.00061324,0.010888
0.0061103,0.015333
0.0024466,0.010567
0.0030495,0.014172
0.002282,0.01498
-0.00030631,0.012732
0.0024661,0.012512
0.005066,0.011129
0.00049553,0.013457
0.0040568,0.012788
0.001912,0.013294
-0.0017713,0.0099643
0.0010563,0.01398
-0.0022972,0.0090595
