0.080466,0.089273
0.046091,0.051103
0.012339,0.04077
0.062035,0.08981
0.046917,0.046806
0.054465,0.056148
0.0527,0.045593
0.0225,0.024318
0.0030994,-0.0010372
0.0038676,-0.005312
0.098244,0.11731
0.06064,0.066914
0.071323,0.076292
0.0040891,0.019762
0.031694,0.047444
0.018149,0.039924
0.048309,0.055963
0.030175,0.046423
-0.038143,0.033874
0.074973,0.052414
0.10123,0.10505
0.028814,0.080614
0.089476,0.095316
0.034074,0.048148
0.077841,0.06826
0.035597,0.076857
0.014788,0.032054
0.038635,0.07711
0.025756,0.083827
0.053939,0.02853
0.039518,0.073274
0.05881,0.059946
0.026002,0.077089
0.03245,0.028857
0.070073,0.11432
-0.002557,0.0083397
0.068525,0.1096
0.005654,0.084501
0.004839,0.048108
0.092154,0.066622
-0.0061437,0.058056
0.074054,0.086574
0.035216,0.076041
0.021986,0.058414
0.042297,0.029443
-0.0023234,0.0018769
0.059889,0.070642
0.089371,0.081611
-0.033106,-0.042292
0.067398,0.11026
0.058127,0.12143
0.026684,0.082785
0.073365,0.075311
0.02214,0.041529
-0.009227,-0.0064822
0.08056,0.067345
0.011481,0.0090579
0.074358,0.038082
0.01918,0.035881
0.039741,0.041937
0.01549,0.048359
0.01558,0.039289
-0.024632,0.041793
0.016415,0.034257
0.01628,0.058601
0.042662,0.044998
0.061301,0.041405
-0.024772,-0.0055206
0.088123,0.12363
-0.026539,0.016516
0.011863,0.071842
0.040882,0.053358
0.026732,0.099726
0.063286,0.10519
0.0027193,0.045093
0.050669,0.061802
0.040705,0.062267
0.055829,0.087507
0.050675,0.062068
0.013811,0.045357
0.040442,0.032585
0.00081075,0.0073464
0.016055,0.010686
0.023806,0.045621
0.06331,0.079004
0.057698,0.12107
0.088364,0.091366
0.10647,0.11455
0.064217,0.054789
0.060366,0.090557
0.037748,0.010666
0.089621,0.1212
0.089328,0.12675
0.021759,0.038385
-0.020617,0.058996
0.0083069,0.038749
0.057127,0.10762
0.12361,0.089409
0.050224,0.053418
-0.008058,0.037843
