0.051732,0.32029,-0.26856
0.058299,0.3097,-0.2514
0.058625,0.31223,-0.2536
0.06223,0.31273,-0.2505
0.067287,0.31327,-0.24599
0.069484,0.33696,-0.26748
0.046341,0.28306,-0.23672
0.063263,0.30225,-0.23899
0.050556,0.32226,-0.27171
0.050848,0.31713,-0.26628
0.052433,0.31308,-0.26065
0.051001,0.31848,-0.26748
0.061132,0.31843,-0.25729
0.057465,0.317,-0.25954
0.057165,0.33278,-0.27561
0.056155,0.31025,-0.2541
0.066624,0.32273,-0.2561
0.047379,0.30275,-0.25537
0.052599,0.32196,-0.26936
0.039717,0.29296,-0.25324
0.072377,0.3476,-0.27522
0.049948,0.31736,-0.26741
0.061483,0.33557,-0.27409
0.052114,0.34326,-0.29115
0.059782,0.33176,-0.27198
0.074249,0.30035,-0.2261
0.0529,0.3281,-0.2752
0.058144,0.3104,-0.25226
0.065651,0.32218,-0.25653
0.055868,0.29033,-0.23446
0.061758,0.34186,-0.2801
0.06425,0.322,-0.25775
0.049958,0.30997,-0.26001
0.052689,0.30442,-0.25173
0.041148,0.30888,-0.26773
0.070982,0.31172,-0.24074
0.050775,0.30617,-0.25539
0.060737,0.32391,-0.26317
0.052323,0.31347,-0.26114
0.058476,0.35485,-0.29637
0.050533,0.30416,-0.25362
0.060068,0.30835,-0.24828
0.06074,0.32544,-0.2647
0.032452,0.31386,-0.28141
0.044931,0.30462,-0.25969
0.054098,0.28418,-0.23008
0.049266,0.29882,-0.24955
0.050045,0.31188,-0.26183
0.05762,0.31359,-0.25597
0.032301,0.29981,-0.2675
0.069724,0.32499,-0.25527
0.045039,0.29632,-0.25128
0.041491,0.3206,-0.27911
0.05757,0.31881,-0.26124
0.06717,0.32926,-0.26209
0.04959,0.31498,-0.26539
0.066469,0.32529,-0.25882
0.070162,0.29417,-0.224
0.060919,0.31072,-0.2498
0.043645,0.31202,-0.26838
0.06802,0.33111,-0.26309
0.065816,0.32893,-0.26312
0.056611,0.30213,-0.24552
0.060224,0.31573,-0.2555
0.053373,0.30479,-0.25142
0.04572,0.32988,-0.28416
0.058706,0.32564,-0.26693
0.066032,0.31847,-0.25244
0.062173,0.31402,-0.25185
0.057657,0.32269,-0.26503
0.054728,0.32106,-0.26633
0.070832,0.33653,-0.26569
0.049791,0.29904,-0.24925
0.054632,0.30998,-0.25535
0.050986,0.30699,-0.25601
0.045237,0.31459,-0.26936
0.059382,0.34264,-0.28325
0.053478,0.3201,-0.26662
0.062502,0.32085,-0.25835
0.072212,0.31046,-0.23825
0.048168,0.30473,-0.25656
0.056092,0.30984,-0.25375
0.070702,0.33221,-0.2615
0.048941,0.30735,-0.25841
0.038499,0.31614,-0.27764
0.05411,0.33211,-0.278
0.05428,0.30886,-0.25458
0.04978,0.31191,-0.26213
0.051214,0.33463,-0.28342
0.038557,0.32561,-0.28706
0.053287,0.30118,-0.2479
0.056325,0.32786,-0.27153
0.055563,0.29325,-0.23769
0.045155,0.32518,-0.28002
0.071905,0.32955,-0.25764
0.067097,0.31703,-0.24993
0.058488,0.31399,-0.2555
0.054154,0.32656,-0.2724
0.060822,0.33472,-0.2739
0.067474,0.29819,-0.23071
