-0.087716,0.066319,0.17306,0.26675,0.12216,0.19534,0.38798,0.30829,0.30389
0.083298,0.17857,0.081637,0.11722,0.033949,0.28537,0.19932,0.32238,0.39266
0.17271,0.1366,0.43161,0.21369,0.37344,0.37708,0.43707,0.18106,0.17399
-0.070787,0.17646,-0.034041,0.098626,0.21469,0.080511,0.32476,0.29783,0.41416
0.094066,0.16938,0.051452,0.042852,0.27634,0.10001,0.13806,0.18714,0.24172
0.1677,0.16089,0.15299,0.31308,0.32152,0.44203,0.12828,0.32902,0.30298
0.046995,0.03941,0.18486,0.23399,0.25256,0.16035,0.29819,0.26816,0.29327
0.06441,0.27968,0.32261,0.22113,0.22753,0.18327,0.43315,0.29439,0.33668
-0.025887,0.19374,0.017586,0.21669,0.11915,0.25402,0.30055,0.35549,0.22924
0.20225,0.12772,0.20545,0.20578,0.057214,0.28369,0.27223,0.18236,0.06338
0.067968,-0.10668,-0.01323,0.25105,-0.0021886,0.11989,0.24357,0.16182,0.065009
0.15373,0.034295,0.27756,0.20296,0.37129,0.19838,0.23056,0.24754,0.29189
0.030011,0.063785,0.34257,0.38119,0.28399,0.27481,0.28383,0.16472,0.24584
0.24007,0.1009,0.20602,0.10059,0.19836,0.17128,0.12623,0.25594,0.22497
0.1214,-0.042545,0.32941,0.30203,0.19089,0.36328,0.11523,0.29458,0.30154
0.011626,0.11582,0.065051,0.16729,0.20216,0.18342,0.16158,0.17688,0.12986
0.14042,0.13952,0.065646,0.090434,0.11024,0.16441,0.3059,0.26315,0.31305
0.08881,0.1383,0.046107,0.073007,0.26148,0.13021,0.18768,0.28246,0.29437
0.23587,-0.16325,0.15488,0.19803,0.20414,0.29294,0.10985,0.33753,0.19502
0.18927,0.23916,0.23294,0.034836,0.025294,0.2803,0.2619,0.18437,0.13905
-0.041068,0.0055473,0.21733,0.25768,0.20058,0.15482,0.15118,0.054554,0.25942
0.14104,0.21998,0.31669,0.063408,0.14523,0.27105,0.2236,0.41966,0.10314
-0.023203,-0.012382,0.11483,0.047548,0.066235,0.22217,0.18308,0.12752,0.19796
0.18436,0.18177,0.27327,0.21824,0.13176,0.15928,0.25401,0.30865,0.39488
-0.092617,-0.049187,-0.027703,0.0054944,0.077645,0.22066,0.2578,0.10712,0.18461
